regions,departements,communes,district_dr,villages,id_men,culture_label,culture,superficie,production_kg,appreciation,principal_prod,principal_prod_other,transformer_production,type_transformation,type_transformation_other,destination_prod
Diourbel,Bambey,K. SAMBA KANE,-,Ndiarno ricadji 1,3935,Arachide,Arachide,2,500,Beaucoup plus faible,Peu de pluies,,Oui toute la production,Décorticage,,Autoconsommation
Diourbel,Bambey,N!GOGOM,-,Mbary,3936,Mil,Mil,.8,1000,Un peu plus élevée,,,Non,,,
Diourbel,Bambey,N!GOGOM,-,Mbary,3936,Niébé,Niébé,.6000000000000001,300,Beaucoup plus élevée,,,Oui plus de la moitié de la production,Décorticage,,Autoconsommation & Vente
Diourbel,Bambey,N!GOGOM,-,Mbary,3936,Arachide,Arachide,.8,550,Un peu plus élevée,,,Oui plus de la moitié de la production,Décorticage,,Autoconsommation & Vente
Kédougou,Salemata,DAR SALAM,-,Dar Salam,3937,Arachide,Arachide,1,1200,Un peu plus faible,Beaucoup de pluies,,Oui moins de la moitié de la production,Décorticage,,Autoconsommation
Dakar,Rufisque,TIVAOUANE PEULH-NIAGHA,-,Tivaouane peulh,3938,Chou,Chou,.3,450,Beaucoup plus faible,Peu de pluies,,Non,,,
Saint-Louis,Podor,DODEL,-,BELLY THIOVY,3939,Riz,Riz,.5,1250,La même,,,Non,,,
Fatick,Fatick,NDIOB,-,Soumenane,3940,Mil,Mil,1,200,Un peu plus élevée,,,Oui toute la production,Mouture (farine),,Autoconsommation
Fatick,Fatick,NDIOB,-,Soumenane,3940,Arachide,Arachide,.9,300,Beaucoup plus élevée,,,Oui toute la production,Décorticage,,Autoconsommation & Vente
Diourbel,Bambey,N!GOYE,-,Gueyegueye,3941,Mil,Mil,3,1100,Un peu plus faible,Peu de pluies,,Non,,,
Diourbel,Bambey,N!GOYE,-,Gueyegueye,3941,Arachide,Arachide,3,0,Beaucoup plus faible,Peu de pluies,,Non,,,
Fatick,Fatick,TATTAGUINE,-,Ngoyé  ndoffongor,3942,Mil,Mil,3,500,Un peu plus faible,Peu de pluies,,Oui toute la production,Mouture (farine),,Autoconsommation
Kaffrine,Malem Hoddar,DIANKE SOUF,-,ngaba,3943,Mil,Mil,2,300,Beaucoup plus faible,Peu de pluies,,Oui toute la production,Mouture (farine),,Autoconsommation
Kaffrine,Malem Hoddar,DIANKE SOUF,-,ngaba,3943,Arachide,Arachide,1,1050,Un peu plus faible,Peu de pluies,,Oui toute la production,Décorticage,,Autoconsommation & Vente
Louga,Louga,8313,-,NDIAWE (DIEWALE ),3944,Niébé,Niébé,2,200,Beaucoup plus faible,Peu de pluies,,Oui toute la production,Décorticage,,Autoconsommation
Thiès,Mbour,FISSEL,-,Ndoffane,3945,Mil,Mil,2,1049,Un peu plus faible,Perte de fertilité du sol,,Oui la moitié de la production,Décorticage,,Autoconsommation & Vente
Thiès,Mbour,FISSEL,-,Ndoffane,3945,Sorgho,Sorgho,.5,100,Un peu plus faible,Perte de fertilité du sol,,Oui plus de la moitié de la production,Décorticage,,Vente
Thiès,Mbour,FISSEL,-,Ndoffane,3945,Niébé,Niébé,.5,60,Un peu plus faible,Perte de fertilité du sol,,Oui plus de la moitié de la production,Décorticage,,Autoconsommation
Thiès,Mbour,FISSEL,-,Ndoffane,3945,Arachide,Arachide,1,80,Un peu plus faible,Perte de fertilité du sol,,Oui plus de la moitié de la production,Décorticage,,Autoconsommation
Ziguinchor,Ziguinchor,ENAMPORE,-,Médina,3946,Riz,Riz,.2,240,Beaucoup plus faible,Peu de pluies,,Oui toute la production,Décorticage,,Autoconsommation
Matam,Ranérou,OUDALAYE,-,Oudalaye,3947,Mil,Mil,1,50,Beaucoup plus faible,Peu de pluies,,Non,,,
Matam,Ranérou,OUDALAYE,-,Oudalaye,3947,Mais,Mais,1,50,Beaucoup plus faible,Peu de pluies,,Non,,,
Kaffrine,Malem Hoddar,DIANKE SOUF,-,Ngadiaga,3948,Mil,Mil,1,200,Beaucoup plus faible,Peu de pluies,,Non,,,
Kaffrine,Malem Hoddar,DIANKE SOUF,-,Ngadiaga,3948,Sorgho,Sorgho,1,150,Beaucoup plus faible,Peu de pluies,,Non,,,
Kaffrine,Malem Hoddar,DIANKE SOUF,-,Ngadiaga,3948,Arachide,Arachide,1,300,Beaucoup plus faible,Peu de pluies,,Oui plus de la moitié de la production,Décorticage,,Autoconsommation & Vente
Kolda,Kolda,TANKANTO ESCALE,-,Sinthiang demba,3949,Mais,Mais,2,450,La même,,,Non,,,
Kolda,Kolda,TANKANTO ESCALE,-,Sinthiang demba,3949,Riz,Riz,1,355,Un peu plus faible,Peu de pluies,,Non,,,
Kolda,Kolda,TANKANTO ESCALE,-,Sinthiang demba,3949,Arachide,Arachide,2,1000,Un peu plus faible,Peu de pluies,,Non,,,
Sédhiou,Bounkilling,TANKON,-,Kounkousou,3950,Mil,Mil,4,4100,Beaucoup plus faible,Peu de pluies,,Oui moins de la moitié de la production,Mouture (farine),,Autoconsommation & Vente
Sédhiou,Bounkilling,TANKON,-,Kounkousou,3950,Mais,Mais,2,450,Beaucoup plus faible,Peu de pluies,,Oui toute la production,Mouture (farine),,Autoconsommation
Sédhiou,Bounkilling,TANKON,-,Kounkousou,3950,Arachide,Arachide,3,3100,Un peu plus élevée,,,Oui moins de la moitié de la production,Mouture (farine),,Autoconsommation & Vente
Kolda,Médina Yoro Foula,BOUROUCO,-,Ainoumane,3951,Mil,Mil,12,5000,Un peu plus faible,other,Arrêt précoce de la pluie,Oui moins de la moitié de la production,Mouture (farine),,Autoconsommation & Vente
Kolda,Médina Yoro Foula,BOUROUCO,-,Ainoumane,3951,Mais,Mais,1.2,1100,Un peu plus faible,Peu de pluies,,Oui moins de la moitié de la production,Mouture (farine),,Autoconsommation & Vente
Kolda,Médina Yoro Foula,BOUROUCO,-,Ainoumane,3951,Arachide,Arachide,2.5,1700,Un peu plus faible,Peu de pluies,,Oui moins de la moitié de la production,Décorticage,,Autoconsommation & Vente
Ziguinchor,Oussouye,MLOMP,-,Mlomp Djicomol,3952,Riz,Riz,.66803,762,Beaucoup plus faible,Peu de pluies,,Oui plus de la moitié de la production,Décorticage,,Autoconsommation
Kaffrine,Birkelane,KEUR M’BOUKI,-,Nguer,3953,Mil,Mil,5,3000,La même,,,Oui toute la production,Mouture (farine),,Autoconsommation
Kaffrine,Birkelane,KEUR M’BOUKI,-,Nguer,3953,Sorgho,Sorgho,6.000000000000001,5000,Un peu plus élevée,,,Oui plus de la moitié de la production,Mouture (farine),,Autoconsommation & Vente
Kaffrine,Birkelane,KEUR M’BOUKI,-,Nguer,3953,Mais,Mais,3,9000,Un peu plus faible,Peu de pluies,,Non,,,
Kaffrine,Birkelane,KEUR M’BOUKI,-,Nguer,3953,Niébé,Niébé,1,200,Beaucoup plus faible,Divagation du bétail,,Non,,,
Kaffrine,Birkelane,KEUR M’BOUKI,-,Nguer,3953,Arachide,Arachide,4,2800,Un peu plus faible,Peu de pluies,,Non,,,
Kaffrine,Birkelane,KEUR M’BOUKI,-,Nguer,3953,Pastèque,Pastèque,1,30000,Beaucoup plus faible,Peu de pluies,,Non,,,
Kolda,Kolda,DIALAMBERE,-,Bantankiling Soucouta,3954,Sorgho,Sorgho,.38,75,Beaucoup plus faible,Peu de pluies,,Oui toute la production,Mouture (farine),,Autoconsommation
Kolda,Kolda,DIALAMBERE,-,Bantankiling Soucouta,3954,Mais,Mais,.21,0,Beaucoup plus faible,Peu de pluies,,Non,,,
Kolda,Kolda,DIALAMBERE,-,Bantankiling Soucouta,3954,Riz,Riz,.7500000000000001,110,Beaucoup plus faible,Peu de pluies,,Oui toute la production,Brisure,,Autoconsommation
Kolda,Kolda,DIALAMBERE,-,Bantankiling Soucouta,3954,Arachide,Arachide,.46,300,Beaucoup plus faible,Peu de pluies,,Oui toute la production,Mouture (farine),,Autoconsommation
Kaolack,Nioro,KAYEMOR,-,Kayemor,3955,Mil,Mil,.562500021457673,300,Un peu plus faible,Perte de fertilité du sol,,Oui toute la production,Mouture (farine),,Autoconsommation
Kaolack,Nioro,KAYEMOR,-,Kayemor,3955,Arachide,Arachide,.2249999931335451,150,Un peu plus faible,Perte de fertilité du sol,,Oui toute la production,other,Patte d'arachide,Autoconsommation
Kédougou,Kédougou,FONGOLEMBI,-,Lesfalo,3956,Fonio,Fonio,.7200000000000001,450,Un peu plus faible,Perte de fertilité du sol,,Oui toute la production,Décorticage,,Autoconsommation & Vente
Kédougou,Kédougou,FONGOLEMBI,-,Lesfalo,3956,Arachide,Arachide,.5,375,La même,,,Oui la moitié de la production,Décorticage,,Autoconsommation
Kaolack,Kaolack,LATMINGUE,-,Daga youdougne,3957,Mil,Mil,3,1000,Un peu plus faible,Peu de pluies,,Non,,,
Kaolack,Kaolack,LATMINGUE,-,Daga youdougne,3957,Arachide,Arachide,3,1000,Un peu plus faible,Peu de pluies,,Non,,,
Sédhiou,Goudomp,DJIBANAR,-,Bikama,3958,Mais,Mais,.5,500,Un peu plus faible,Perte de fertilité du sol,,Non,,,
Sédhiou,Goudomp,DJIBANAR,-,Bikama,3958,Riz,Riz,1,650,Un peu plus faible,Peu de pluies,,Non,,,
Matam,Kanel,ORKADIERE,-,Polel Diaobe,3959,Sorgho,Sorgho,.2,100,Un peu plus faible,Peu de pluies,,Oui la moitié de la production,Brisure,,Autoconsommation
Kaffrine,Koungheul,MISSIRAH WADENE,-,Médina ndrame,3960,Mil,Mil,4,1500,Beaucoup plus faible,Peu de pluies,,Non,,,
Kaffrine,Koungheul,MISSIRAH WADENE,-,Médina ndrame,3960,Sorgho,Sorgho,3,1200,Beaucoup plus faible,Perte de fertilité du sol,,Non,,,
Kaffrine,Koungheul,MISSIRAH WADENE,-,Médina ndrame,3960,Mais,Mais,3,900,Beaucoup plus faible,Perte de fertilité du sol,,Non,,,
Kaffrine,Koungheul,MISSIRAH WADENE,-,Médina ndrame,3960,Arachide,Arachide,4,2000,Beaucoup plus faible,Peu de pluies,,Non,,,
Kédougou,Saraya,SABODALA,-,Makhanna,3961,Sorgho,Sorgho,.4,300,Un peu plus élevée,,,Oui toute la production,Mouture (farine),,Autoconsommation
Kédougou,Saraya,SABODALA,-,Makhanna,3961,Mais,Mais,.5,500,Un peu plus élevée,,,Oui toute la production,Mouture (farine),,Autoconsommation
Kolda,Kolda,DIOULACOLON,-,Sinthiang Samba Coulibali,3962,Mais,Mais,.5,0,Beaucoup plus faible,Peu de pluies,,Non,,,
Kolda,Kolda,DIOULACOLON,-,Sinthiang Samba Coulibali,3962,Arachide,Arachide,1,1000,Beaucoup plus faible,Peu de pluies,,Non,,,
Thiès,Tivaouane,MEOUANE,-,DIAMA  THIENE,3963,Arachide,Arachide,2.5,250,Beaucoup plus faible,Peu de pluies,,Non,,,
Ziguinchor,Ziguinchor,BOUTOUPA CAMAR,-,Bourofaye Bainounck,3964,Riz,Riz,.015,25,Beaucoup plus faible,other,Se lancer dans le maraichage,Oui toute la production,Brisure,,Autoconsommation
Matam,Kanel,COM. KANEL,-,Kanel,3965,Sorgho,Sorgho,.35,0,Beaucoup plus faible,Peu de pluies,,Non,,,
Sédhiou,Bounkilling,FAOUNE,-,MÉDINA BOCAR SY,3966,Mil,Mil,1.5,500,Un peu plus faible,Perte de fertilité du sol,,Oui toute la production,Mouture (farine),,Autoconsommation
Sédhiou,Bounkilling,FAOUNE,-,MÉDINA BOCAR SY,3966,Arachide,Arachide,1,480,Beaucoup plus faible,Perte de fertilité du sol,,Oui moins de la moitié de la production,other,En pâte d'arachide,Autoconsommation
Matam,Matam,BOKIDIAWE,-,Doumga Ouro Alpha,3967,Sorgho,Sorgho,.4,100,Un peu plus faible,Peu de pluies,,Oui toute la production,Mouture (farine),,Autoconsommation
Ziguinchor,Bignona,KATABA I,-,Koulandiang,3968,Riz,Riz,1.2,1000,Un peu plus faible,Divagation du bétail,,Oui plus de la moitié de la production,Décorticage,,Autoconsommation
Ziguinchor,Bignona,KATABA I,-,Koulandiang,3968,Niébé,Niébé,.1,100,Un peu plus faible,Beaucoup de pluies,,Oui plus de la moitié de la production,Granulé,,Autoconsommation
Ziguinchor,Bignona,KATABA I,-,Koulandiang,3968,Arachide,Arachide,.25,500,Un peu plus faible,Peu de pluies,,Oui plus de la moitié de la production,Décorticage,,Autoconsommation
Diourbel,Bambey,LAMBAYE,-,Pouniar,3969,Mil,Mil,3.7,200,Beaucoup plus faible,Peu de pluies,,Non,,,
Diourbel,Bambey,LAMBAYE,-,Pouniar,3969,Arachide,Arachide,.6000000000000001,40,Beaucoup plus faible,Peu de pluies,,Non,,,
Kaolack,Guinguinéo,PANAL OUOLOF,-,Ainoumane medina,3970,Mil,Mil,2,1000,Un peu plus faible,Peu de pluies,,Non,,,
Kaolack,Guinguinéo,PANAL OUOLOF,-,Ainoumane medina,3970,Sorgho,Sorgho,1,2000,Un peu plus faible,Perte de fertilité du sol,,Non,,,
Kaolack,Guinguinéo,PANAL OUOLOF,-,Ainoumane medina,3970,Mais,Mais,1,1000,Beaucoup plus faible,Peu de pluies,,Non,,,
Kaolack,Guinguinéo,PANAL OUOLOF,-,Ainoumane medina,3970,Niébé,Niébé,1,3000,La même,,,Non,,,
Kaolack,Guinguinéo,PANAL OUOLOF,-,Ainoumane medina,3970,Arachide,Arachide,2,3000,Un peu plus élevée,,,Non,,,
Kaffrine,Malem Hoddar,SAGNA,-,Ngadiaga,3971,Mil,Mil,1,200,Un peu plus faible,Peu de pluies,,Oui moins de la moitié de la production,Mouture (farine),,Autoconsommation
Kaffrine,Malem Hoddar,SAGNA,-,Ngadiaga,3971,Arachide,Arachide,2,900,Un peu plus faible,Peu de pluies,,Oui moins de la moitié de la production,Décorticage,,Autoconsommation & Vente
Kaolack,Nioro,TAÏBA NIASSENE,-,Taiba niassene,3972,Mil,Mil,2,2000,La même,,,Oui toute la production,Mouture (farine),,Autoconsommation
Kaolack,Nioro,TAÏBA NIASSENE,-,Taiba niassene,3972,Mais,Mais,8,1300,Un peu plus faible,Peu de pluies,,Oui toute la production,Mouture (farine),,Autoconsommation & Vente
Kaolack,Nioro,TAÏBA NIASSENE,-,Taiba niassene,3972,Arachide,Arachide,4,6000,La même,,,Oui toute la production,Décorticage,,Vente
Kaolack,Guinguinéo,MBADAKHOUNE,-,Roundal sakhal,3973,Mil,Mil,1,800,Un peu plus élevée,,,Non,,,
Kaolack,Guinguinéo,MBADAKHOUNE,-,Roundal sakhal,3973,Arachide,Arachide,1,1500,Un peu plus élevée,,,Oui moins de la moitié de la production,other,Patte d'arachide,Autoconsommation & Vente
Kaolack,Nioro,KEUR MABA DIAKHOU,-,Keur Sarokhy,3974,Mil,Mil,3,2500,Un peu plus faible,Peu de pluies,,Oui moins de la moitié de la production,Décorticage,,Autoconsommation & Vente
Kaolack,Nioro,KEUR MABA DIAKHOU,-,Keur Sarokhy,3974,Mais,Mais,1,900,Un peu plus faible,Peu de pluies,,Oui toute la production,Décorticage,,Autoconsommation
Kaolack,Nioro,KEUR MABA DIAKHOU,-,Keur Sarokhy,3974,Arachide,Arachide,4,3000,Un peu plus faible,Peu de pluies,,Oui la moitié de la production,Décorticage,,Autoconsommation & Vente
Louga,Louga,NGUER MALAL,-,Keur medoune mbaye,3975,Niébé,Niébé,2,450,La même,,,Non,,,
Louga,Louga,NGUER MALAL,-,Keur medoune mbaye,3975,Arachide,Arachide,1,190,Beaucoup plus faible,Insectes,,Non,,,
Tambacounda,Tambacounda,MAKACOULIBATANG,-,Sanacounda,3976,Mil,Mil,.476,50,Beaucoup plus faible,Peu de pluies,,Oui toute la production,Mouture (farine),,Autoconsommation
Tambacounda,Tambacounda,MAKACOULIBATANG,-,Sanacounda,3976,Sorgho,Sorgho,.25,25,Beaucoup plus faible,Peu de pluies,,Oui toute la production,Mouture (farine),,Autoconsommation
Tambacounda,Tambacounda,MAKACOULIBATANG,-,Sanacounda,3976,Mais,Mais,.48,50,Beaucoup plus faible,Peu de pluies,,Oui toute la production,Mouture (farine),,Autoconsommation
Ziguinchor,Bignona,DJIBIDIONE,-,Niankitte,3977,Mil,Mil,.25,50,Beaucoup plus faible,Peu de pluies,,Oui plus de la moitié de la production,Mouture (farine),,Autoconsommation
Ziguinchor,Bignona,DJIBIDIONE,-,Niankitte,3977,Arachide,Arachide,.5,600,Un peu plus faible,Peu de pluies,,Non,,,
Tambacounda,Goudiry,KOULOR,-,Seno wolof,3978,Mil,Mil,2,1000,Beaucoup plus faible,Peu de pluies,,Oui toute la production,Mouture (farine),,Autoconsommation
Tambacounda,Goudiry,KOULOR,-,Seno wolof,3978,Sorgho,Sorgho,.5,150,Beaucoup plus faible,Peu de pluies,,Oui toute la production,Mouture (farine),,Autoconsommation
Tambacounda,Goudiry,KOULOR,-,Seno wolof,3978,Mais,Mais,.5,200,Beaucoup plus faible,Peu de pluies,,Oui toute la production,Mouture (farine),,Autoconsommation
Tambacounda,Goudiry,KOULOR,-,Seno wolof,3978,Arachide,Arachide,2,600,Beaucoup plus faible,Peu de pluies,,Oui toute la production,Décorticage,,Autoconsommation
Kaffrine,Kaffrine,DIOKOUL M!BELBOUCK,-,Dioly mbandakhe,3979,Mil,Mil,1,150,Un peu plus faible,Peu de pluies,,Oui toute la production,Brisure,,Autoconsommation
Kaffrine,Kaffrine,DIOKOUL M!BELBOUCK,-,Dioly mbandakhe,3979,Arachide,Arachide,1,200,Un peu plus faible,Peu de pluies,,Non,,,
Thiès,Tivaouane,MEOUANE,-,DIOKOUL,3980,Arachide,Arachide,.5,60,Beaucoup plus faible,Peu de pluies,,Non,,,
Thiès,Tivaouane,MEOUANE,-,DIOKOUL,3980,Manioc,Manioc,1.5,850,Beaucoup plus faible,Peu de pluies,,Non,,,
Sédhiou,Sédhiou,SANSAMBA,-,Niassene Manding,3981,Mil,Mil,1,50,Un peu plus élevée,,,Oui moins de la moitié de la production,Mouture (farine),,Autoconsommation
Sédhiou,Sédhiou,SANSAMBA,-,Niassene Manding,3981,Mais,Mais,1,100,Un peu plus faible,Peu de pluies,,Oui moins de la moitié de la production,Mouture (farine),,Autoconsommation
Sédhiou,Sédhiou,SANSAMBA,-,Niassene Manding,3981,Riz,Riz,1,1280,Un peu plus faible,Peu de pluies,,Oui toute la production,Étuvage,,Autoconsommation
Kaolack,Guinguinéo,GAGNICK,-,Keur diegane,3982,Mil,Mil,3,900,Beaucoup plus faible,Perte de fertilité du sol,,Oui toute la production,Mouture (farine),,Autoconsommation
Kaolack,Guinguinéo,GAGNICK,-,Keur diegane,3982,Niébé,Niébé,3,150,Beaucoup plus faible,Peu de pluies,,Non,,,
Kaolack,Guinguinéo,GAGNICK,-,Keur diegane,3982,Arachide,Arachide,2,4500,Un peu plus élevée,,,Non,,,
Louga,Linguère,AFFE DJOLOFF,-,Barri peulh,3983,Arachide,Arachide,1,300,Un peu plus élevée,,,Oui la moitié de la production,Décorticage,,Autoconsommation & Vente
Kaolack,Nioro,WACK NGOUNA,-,Wack ngouna,3985,Mil,Mil,2,1200,Un peu plus élevée,,,Oui toute la production,Décorticage,,Autoconsommation & Vente
Kaolack,Nioro,WACK NGOUNA,-,Wack ngouna,3985,Mais,Mais,1,1100,Un peu plus faible,other,Manque d'engrais,Oui toute la production,Décorticage,,Autoconsommation & Vente
Kolda,Velingara,PAKOUR,-,Dioa counda,3986,Mil,Mil,.7500000000000001,350,Un peu plus faible,Peu de pluies,,Oui moins de la moitié de la production,Mouture (farine),,Autoconsommation
Kolda,Velingara,PAKOUR,-,Dioa counda,3986,Sorgho,Sorgho,.25,175,Un peu plus faible,Peu de pluies,,Oui moins de la moitié de la production,Mouture (farine),,Autoconsommation
Kolda,Velingara,PAKOUR,-,Dioa counda,3986,Mais,Mais,.25,210,Un peu plus faible,Peu de pluies,,Oui moins de la moitié de la production,Mouture (farine),,Autoconsommation
Kolda,Velingara,PAKOUR,-,Dioa counda,3986,Arachide,Arachide,.25,175,Un peu plus faible,Peu de pluies,,Oui moins de la moitié de la production,Décorticage,,Autoconsommation
Diourbel,Mbacké,N!GHAYE,-,Belele,3987,Mil,Mil,1,600,Un peu plus faible,Peu de pluies,,Oui moins de la moitié de la production,Mouture (farine),,Autoconsommation
Diourbel,Mbacké,N!GHAYE,-,Belele,3987,Sorgho,Sorgho,1,40,Un peu plus faible,Peu de pluies,,Oui moins de la moitié de la production,Mouture (farine),,Autoconsommation
Diourbel,Mbacké,N!GHAYE,-,Belele,3987,Arachide,Arachide,1,400,Beaucoup plus faible,Peu de pluies,,Oui moins de la moitié de la production,Décorticage,,Autoconsommation & Vente
Tambacounda,Tambacounda,SINTHIOU MALEM,-,Sinthiou Maleme,3988,Mais,Mais,2.8634,0,Beaucoup plus faible,other,Mauvaise répartition de la pluviométrie.Arrêt brusque des pluies,Non,,,
Tambacounda,Tambacounda,SINTHIOU MALEM,-,Sinthiou Maleme,3988,Arachide,Arachide,5.2304,600,Beaucoup plus faible,other,Arrêt précoce des pluies,Non,,,
Kaffrine,Birkelane,MABO,-,Koumpeul,3989,Mil,Mil,1,300,Un peu plus faible,other,Mauvaises plantes,Non,,,
Kaffrine,Birkelane,MABO,-,Koumpeul,3989,Arachide,Arachide,1,100,Un peu plus faible,Peu de pluies,,Non,,,
Matam,Ranérou,VELINGARA,-,Woulidy,3990,Mil,Mil,1,300,Un peu plus élevée,,,Non,,,
Matam,Ranérou,VELINGARA,-,Woulidy,3990,Mais,Mais,1,200,Un peu plus faible,Insectes,,Non,,,
Kédougou,Saraya,BEMBOU,-,Madina diakha,3991,Arachide,Arachide,2,800,Un peu plus faible,Peu de pluies,,Oui moins de la moitié de la production,Décorticage,,Autoconsommation & Vente
Kaolack,Nioro,WACK NGOUNA,-,Darou matar  (keur matar fatou),3992,Mil,Mil,3,2000,Un peu plus élevée,,,Oui toute la production,Décorticage,,Autoconsommation
Kaolack,Nioro,WACK NGOUNA,-,Darou matar  (keur matar fatou),3992,Mais,Mais,1,500,Beaucoup plus faible,other,Manque d'engrais,Oui toute la production,Décorticage,,Autoconsommation
Kaolack,Nioro,WACK NGOUNA,-,Darou matar  (keur matar fatou),3992,Arachide,Arachide,7.000000000000001,5000,Beaucoup plus faible,Peu de pluies,,Oui toute la production,Décorticage,,Vente
Louga,Linguère,BOULAL,-,Koleylogne,3993,Mil,Mil,.1,31,Beaucoup plus élevée,,,Non,,,
Louga,Linguère,BOULAL,-,Koleylogne,3993,Niébé,Niébé,.015,5,Un peu plus élevée,,,Non,,,
Louga,Linguère,BOULAL,-,Koleylogne,3993,Arachide,Arachide,.01,70,Beaucoup plus faible,Peu de pluies,,Non,,,
Fatick,Fatick,DIARERE,-,Poultock,3994,Mil,Mil,2,600,Un peu plus faible,Perte de fertilité du sol,,Non,,,
Fatick,Fatick,DIARERE,-,Poultock,3994,Arachide,Arachide,1,300,Ne sait pas,,,Non,,,
Matam,Matam,BOKIDIAWE,-,Kawel,3995,Mil,Mil,.2,50,Beaucoup plus faible,Peu de pluies,,Oui toute la production,Mouture (farine),,Autoconsommation
Kolda,Velingara,PAKOUR,-,Diao counda,3996,Mais,Mais,.7500000000000001,375,Un peu plus faible,Peu de pluies,,Oui moins de la moitié de la production,Mouture (farine),,Autoconsommation
Kolda,Velingara,PAKOUR,-,Diao counda,3996,Riz,Riz,.25,175,Un peu plus faible,Peu de pluies,,Oui moins de la moitié de la production,Décorticage,,Autoconsommation
Kolda,Velingara,PAKOUR,-,Diao counda,3996,Arachide,Arachide,.25,250,Un peu plus faible,Peu de pluies,,Oui moins de la moitié de la production,Décorticage,,Autoconsommation
Saint-Louis,Saint-Louis,N’DIEBENE GANDIOLE,-,Gantour,3997,Arachide,Arachide,1,0,Beaucoup plus faible,Peu de pluies,,Non,,,
Kaolack,Kaolack,LATMINGUE,-,Ndiayene,3998,Mil,Mil,6.000000000000001,3000,Beaucoup plus faible,Perte de fertilité du sol,,Non,,,
Kaolack,Kaolack,LATMINGUE,-,Ndiayene,3998,Mais,Mais,3,2000,Un peu plus faible,Perte de fertilité du sol,,Non,,,
Kaolack,Kaolack,LATMINGUE,-,Ndiayene,3998,Arachide,Arachide,8,3500,Beaucoup plus faible,Perte de fertilité du sol,,Non,,,
Sédhiou,Bounkilling,NDIAMALATHIEL,-,Dialocouba,3999,Mil,Mil,.7500000286102306,400,Un peu plus faible,Divagation du bétail,,Oui toute la production,Mouture (farine),,Autoconsommation
Sédhiou,Bounkilling,NDIAMALATHIEL,-,Dialocouba,3999,Mais,Mais,.7666666666666667,230,Beaucoup plus faible,Peu de pluies,,Oui toute la production,Mouture (farine),,Autoconsommation
Sédhiou,Bounkilling,NDIAMALATHIEL,-,Dialocouba,3999,Arachide,Arachide,1.018181818181818,700,Beaucoup plus faible,Peu de pluies,,Oui moins de la moitié de la production,Mouture (farine),,Autoconsommation & Vente
Tambacounda,Tambacounda,MAKACOULIBATANG,-,Sinthiou  Dieka,4000,Mil,Mil,1.0888,450,Un peu plus faible,Peu de pluies,,Oui plus de la moitié de la production,Mouture (farine),,Autoconsommation
Tambacounda,Tambacounda,MAKACOULIBATANG,-,Sinthiou  Dieka,4000,Sorgho,Sorgho,1.7317,600,Un peu plus faible,Peu de pluies,,Oui plus de la moitié de la production,Mouture (farine),,Autoconsommation
Tambacounda,Tambacounda,MAKACOULIBATANG,-,Sinthiou  Dieka,4000,Mais,Mais,.5674,150,Un peu plus faible,Peu de pluies,,Oui toute la production,Mouture (farine),,Autoconsommation
