"id_men","culture_label","superficie","production_kg"
479,"Arachide",1.25,1241
479,"Mais",0.25,377
479,"Sorgho",0.75,500
480,"Gombo",0.8,9736.48648648648
480,"Oignon",1.2,0
480,"Riz",1,3500
480,"Tomate",1,21055.5555555556
481,"Riz",0.4,400
482,"Mais",1,300
482,"Mil",1,500
483,"Arachide",1,150
483,"Mil",1,200
484,"Mais",1,50
484,"Mil",1,100
485,"Arachide",3,1600
485,"Mais",1,350
485,"Mil",3,1600
485,"Pastèque",1,2000
485,"Sorgho",1,200
486,"Arachide",3,1050
486,"Mil",2,500
486,"Pastèque",1,2000
486,"Sésame",1,160
487,"Niébé",0.5,30
488,"Arachide",1,50
488,"Mil",1,0
489,"Arachide",2,1400
489,"Mais",1,600
489,"Mil",2,850
489,"Sorgho",1,100
489,"Sésame",1,250
490,"Arachide",1,650
490,"Mais",1,550
490,"Mil",2,2200
490,"Sorgho",3,2600
491,"Arachide",0.5,50
491,"Mil",1,100
492,"Arachide",1.7,250
492,"Manioc",2.3,2400
493,"Arachide",3,600
493,"Mais",2,500
493,"Mil",1,600
494,"Arachide",1,600
494,"Mil",2,1500
495,"Arachide",2,800
495,"Mil",2,900
495,"Niébé",2,90
495,"Sorgho",2,100
496,"Arachide",1.5,500
496,"Mais",0.5,300
496,"Mil",4,2200
497,"Arachide",1,300
497,"Mil",1,200
498,"Arachide",1.25,530
498,"Mais",1.5,680
499,"Arachide",1,1500
499,"Mais",1,1100
501,"Arachide",2,300
501,"Mais",1,40
501,"Mil",1,50
502,"Mais",1,200
502,"Mil",1,200
503,"Riz",0.5,391
504,"Mais",0.25,100
504,"Mil",1,250
505,"Arachide",1,800
505,"Mil",1,300
506,"Arachide",0.5,250
506,"Mais",0.35,100
506,"Riz",0.45,200
507,"Riz",0.25,350
507,"Sésame",1,300
508,"Arachide",6,3600
508,"Mais",2,500
508,"Mil",4,1600
508,"Sorgho",4,500
509,"Arachide",1,400
509,"Mil",1,800
509,"Niébé",1,90
510,"Arachide",1,300
510,"Mais",0.5,250
510,"Mil",1,367
511,"Niébé",0.5,350
512,"Arachide",2,2200
512,"Mais",2,1500
512,"Mil",4,2400
512,"Sorgho",1,200
513,"Arachide",2,1700
513,"Mais",1,560
513,"Mil",3,2800
514,"Arachide",1,800
514,"Mil",1,800
515,"Arachide",2,400
515,"Mais",2,400
515,"Mil",2,600
515,"Niébé",2,200
516,"Arachide",2.15,968.679732859013
516,"Riz",0.7,798.37996086735
517,"Arachide",9,3472
517,"Mil",7,1500
518,"Arachide",6,1800
518,"Mil",4,1000
519,"Arachide",0.5,365
519,"Mais",0.75,485
519,"Manioc",0.75,2850
520,"Mais",1,50
520,"Mil",1,500
521,"Arachide",2,400
521,"Mais",1,412
522,"Arachide",2,1000
522,"Mais",1,100
522,"Mil",2,500
523,"Arachide",2,1000
523,"Mil",2,2000
524,"Arachide",2,500
524,"Mais",0.5,75
524,"Riz",1.25,1300
525,"Mil",2,200
526,"Arachide",3,1500
526,"Mais",3,500
526,"Mil",3,2500
527,"Arachide",2.25,660
527,"Mais",2,1150
527,"Mil",1.22,448
527,"Riz",0.25,0
528,"Arachide",1,500
528,"Mais",1.5,650
528,"Mil",1.5,1700
529,"Mil",1,100
529,"Niébé",0.75,50
530,"Arachide",5,650
530,"Mil",3,580
531,"Arachide",3.5,750
531,"Mil",2.5,400
532,"Fonio",1,900
532,"Mais",1,1200
533,"Arachide",1.5,1000
533,"Mais",1.5,500
533,"Mil",1.5,200
533,"Sorgho",1,200
534,"Arachide",2,1500
534,"Mil",3,100
534,"Niébé",1,150
535,"Mil",2.5,1000
535,"Niébé",1,200
536,"Arachide",0.40291,500
536,"Mil",0.10638,53.7131404391583
537,"Arachide",5,1300
537,"Mais",1,40
537,"Mil",5,400
537,"Niébé",1,95
538,"Arachide",2,1333.33333333333
538,"Mais",2,1040
538,"Mil",2,2000
539,"Arachide",8,3500
539,"Mais",1,200
539,"Mil",8,2500
539,"Sorgho",2,200
540,"Arachide",0.25,300
540,"Riz",2,2450
541,"Arachide",2,1800
541,"Mais",1.5,850
541,"Mil",2.5,600
542,"Arachide",6,3000
542,"Mais",2,500
542,"Mil",8,3000
542,"Sorgho",2,1000
542,"Sésame",1,200
543,"Arachide",0.5,340
543,"Fonio",0.75,500
544,"Niébé",0.4,10
545,"Arachide",6,4500
545,"Mais",1,400
545,"Mil",5,3500
545,"Niébé",1,250
546,"Arachide",7.9732,3500
546,"Mais",0.8991,450
546,"Sorgho",2.0646,1700
547,"Arachide",0.76,270
547,"Sorgho",1.37,2000
548,"Arachide",2,1100
548,"Mais",1,400
548,"Mil",3,1500
549,"Arachide",3,1000
549,"Mais",1,100
549,"Mil",1,400
550,"Arachide",3,500
550,"Mil",1,300
551,"Arachide",2,1200
551,"Mais",2,200
551,"Mil",5,2500
552,"Arachide",1,945
552,"Mil",1,110
553,"Mil",0.4,100
553,"Riz",0.3,250
554,"Mil",7,400
555,"Arachide",2,2500
555,"Mil",3,3500
556,"Mil",1.5,150
557,"Arachide",1,100
557,"Mil",1.5,100
557,"Niébé",1,40
558,"Mais",1,110
558,"Mil",3,350
559,"Arachide",2,650
559,"Mil",1,450
559,"Niébé",2,600
559,"Pastèque",1,760
560,"Arachide",3,1900
560,"Mais",3,1750
560,"Mil",2,950
560,"Sorgho",2,750
560,"Sésame",2,150
561,"Mais",2,200
561,"Mil",2,300
562,"Arachide",0.7,600
562,"Mais",1,1450
563,"Arachide",0.5,100
563,"Mil",1.5,300
564,"Arachide",1,300
564,"Mais",1,50
564,"Mil",2,400
565,"Arachide",2,650
565,"Mil",2,1450
565,"Niébé",1,650
566,"Arachide",0.25,150
566,"Mais",1,30
566,"Mil",1.2,50
567,"Arachide",1,500
567,"Niébé",2,780
568,"Riz",0.25,200
569,"Arachide",1,500
569,"Mil",1,800
570,"Mil",6,3000
571,"Arachide",0.5,400
571,"Bissap",0.15,370
571,"Mil",0.75,250
571,"Riz",0.65,700
572,"Arachide",0.184,150
572,"Mais",0.9879,700
573,"Arachide",1,150
573,"Mil",1,200
574,"Arachide",3,1800
574,"Mais",1,200
574,"Mil",4,7000
576,"Mais",1,0
576,"Mil",2,150
577,"Arachide",2,350
577,"Mil",2,500
578,"Arachide",2,1000
578,"Mil",1,700
579,"Mais",1,400
579,"Mil",1,600
580,"Arachide",5,5000
580,"Mil",5,3050
581,"Arachide",1,400
581,"Niébé",1,350
581,"Pastèque",0.1,291.75
582,"Arachide",3,1500
582,"Mil",3,1000
583,"Arachide",3,1700
583,"Mais",1,500
583,"Mil",2,1200
584,"Mais",1.5,800
584,"Riz",0.5,400
585,"Arachide",1,800
585,"Mais",1,400
585,"Mil",1,600
585,"Pastèque",1,1900
586,"Mais",1,400
586,"Mil",1,400
586,"Niébé",1,134
587,"Niébé",6,400
588,"Arachide",2,800
588,"Mais",2,600
588,"Mil",2,1100
588,"Sorgho",2,800
589,"Arachide",2,670
589,"Mais",0.25,260
589,"Mil",0.5,245
589,"Riz",0.25,150
589,"Sorgho",0.5,240
590,"Mais",4,3250
590,"Mil",3,2350
590,"Sorgho",3,2550
592,"Mil",1,100
592,"Niébé",1,100
592,"Sorgho",0.5,80
593,"Arachide",3,1500
593,"Mil",3,1000
594,"Mais",1,618.75
595,"Arachide",1,100
595,"Mil",1,500
595,"Niébé",1,80
596,"Arachide",1,1000
596,"Banane",0.5,5000
596,"Mais",0.5,100
596,"Mil",0.5,250
596,"Niébé",0.5,50
597,"Mais",2,1600
597,"Riz",0.75,1100
597,"Sorgho",0.5,425
598,"Arachide",2,2000
598,"Mais",1,700
598,"Mil",2,1000
598,"Sorgho",1,600
599,"Arachide",3,900
599,"Mil",2,800
599,"Niébé",0.5,80
600,"Arachide",3,1800
600,"Mil",2,800
601,"Riz",0.2557,300
602,"Arachide",1,850
602,"Mais",0.25,300
603,"Arachide",0.5,500
603,"Riz",0.4,150
604,"Arachide",2,600
604,"Mais",1,300
604,"Mil",1,1000
605,"Arachide",3,1500
605,"Mil",1,100
606,"Arachide",2,400
606,"Mil",1,500
606,"Sorgho",1,300
607,"Arachide",0.6,150
607,"Mil",1,460
607,"Niébé",0.25,40
608,"Aubergine",0.3,250
609,"Mais",1,120
609,"Niébé",1,70
609,"Riz",3,1600
610,"Arachide",2.3272,3000
610,"Mais",0.3636,400
611,"Arachide",1,210
611,"Mais",0.5,150
611,"Mil",2,500
611,"Sorgho",0.5,200
612,"Arachide",3,200
612,"Mil",5,1000
612,"Niébé",1,50
613,"Mil",1,500
613,"Riz",4,1000
614,"Arachide",7,880
614,"Niébé",3,1700
615,"Mais",1,450
615,"Mil",1,550
615,"Sorgho",1,600
616,"Mil",0.7,500
616,"Niébé",0.7,100
617,"Arachide",2.5,400
617,"Mil",2.5,800
618,"Sorgho",0.4,200
619,"Mil",0.25,500
619,"Sorgho",0.25,300
620,"Arachide",1,2000
620,"Mais",3,1700
620,"Mil",1,800
621,"Arachide",1.5,1400
621,"Mais",0.75,600
622,"Riz",1,750
623,"Arachide",0.5,600
623,"Mil",0.5,0
623,"Niébé",0.5,0
624,"Arachide",4,3000
624,"Mais",1,300
624,"Mil",2,900
624,"Sorgho",1,50
625,"Arachide",1,150
625,"Mais",2,300
625,"Mil",2,600
626,"Sorgho",0.1601,300
627,"Arachide",0.25,275
627,"Mais",2.1,980
627,"Mil",2,980
627,"Riz",0.75,575
627,"Sorgho",1.25,860
628,"Arachide",1,760
628,"Mil",2,350
629,"Arachide",3,400
629,"Mil",2,500
629,"Pastèque",2,9334
630,"Arachide",2,200
630,"Niébé",1,100
631,"Riz",0.75,855.407100929304
632,"Arachide",10,5000
632,"Mais",5,2000
632,"Mil",5,1100
633,"Arachide",0.75,500
633,"Mil",1,500
634,"Arachide",1,1500
634,"Mais",1,500
634,"Riz",1,600
635,"Mais",1,600
635,"Riz",1,600
636,"Mil",3,630
637,"Arachide",1,200
637,"Mil",1,300
637,"Niébé",1,60
638,"Mais",1,1200
639,"Arachide",2.2732,1000
639,"Mais",1.3153,2000
640,"Niébé",2,400
641,"Arachide",1.0618,450
641,"Mais",0.569,150
642,"Niébé",1,160
642,"Riz",0.15,240
643,"Arachide",1,1700
643,"Mais",1,533.333333333333
643,"Riz",0.75,600
644,"Niébé",1,159
645,"Sorgho",0.6209,311
646,"Arachide",2,1800
646,"Mil",1,250
647,"Mil",1,90
648,"Arachide",1,500
648,"Mil",2,500
649,"Arachide",0.5,850
649,"Mil",0.25,100
650,"Riz",1.16,7326.31578947368
651,"Mil",1,300
652,"Arachide",1,480
652,"Mil",2,400
652,"Sorgho",2,800
653,"Arachide",2,400
654,"Niébé",0.5826,150
655,"Arachide",3.5,1200
656,"Riz",0.11183,127.546901462565
657,"Mais",0.5,200
658,"Arachide",0.0125,15
658,"Bissap",0.035,41
658,"Gombo",0.015,32.2714285714286
658,"Riz",0.0125,11
659,"Arachide",4,400
659,"Mil",3,500
659,"Niébé",2,200
660,"Arachide",1.25,412
660,"Mais",0.75,290
660,"Sorgho",1,322
661,"Arachide",1,800
661,"Mais",0.2,20
661,"Mil",0.4,150
661,"Niébé",0.2,15
661,"Riz",0.3,100
662,"Mil",1,480
662,"Niébé",0.5,51
663,"Arachide",3.5,500
663,"Mil",1.5,900
664,"Arachide",1,180
664,"Mil",1,300
665,"Arachide",1.5,400
665,"Mil",1.6,1000
666,"Arachide",1,300
666,"Mil",2,200
666,"Sorgho",1,100
668,"Arachide",3,600
668,"Mais",2,300
668,"Mil",2,450
668,"Sorgho",1,100
669,"Riz",0.9,5684.21052631579
670,"Arachide",0.25,150
670,"Mais",0.3,100
670,"Mil",0.1988,50
671,"Arachide",1,600
671,"Bissap",1,50
671,"Mais",1,300
671,"Mil",1,2000
671,"Niébé",1,100
672,"Arachide",1,700
672,"Mil",1,400
673,"Arachide",2,2000
673,"Mil",3,2500
673,"Niébé",0.5,100
674,"Mil",2,400
675,"Arachide",3,1200
675,"Mais",0.5,250
675,"Mil",1,720
675,"Sorgho",1.25,987
676,"Arachide",3,2700
676,"Mil",2,1500
677,"Arachide",0.5,0
677,"Fonio",0.25,0
677,"Mil",0.75,275
677,"Riz",0.25,89
678,"Arachide",2,800
678,"Mil",2,1200
678,"Niébé",1,45
679,"Mais",1,850
679,"Sorgho",2,1900
680,"Arachide",1,500
680,"Niébé",1,90
681,"Arachide",10,1100
682,"Arachide",1,300
682,"Niébé",1,200
683,"Sorgho",0.75,800
684,"Arachide",4,3000
684,"Mil",3,2000
685,"Arachide",0.76,200
685,"Mil",2.5,600
685,"Niébé",0.95,80
686,"Arachide",0.15,300
686,"Sorgho",0.8,614.648729446936
687,"Mais",1,900
687,"Sorgho",1,850
688,"Arachide",0.5,20
688,"Fonio",0.75,490
689,"Mais",1,950
689,"Riz",0.5,500
690,"Arachide",8,3000
690,"Mais",5,1200
690,"Mil",5,1000
690,"Riz",1,1200
690,"Sorgho",5,1000
691,"Gombo",0.23,2799.23986486486
691,"Niébé",0.79,364
691,"Riz",0.56,1960
692,"Arachide",6,600
692,"Mil",3,500
692,"Sorgho",1,250
693,"Arachide",2.5,1900
693,"Bissap",0.5,38
693,"Mil",3.5,1900
693,"Niébé",0.5,45
694,"Arachide",3,1500
694,"Mil",3,1050
695,"Arachide",1,800
695,"Mil",2,2200
696,"Arachide",6,4500
696,"Mais",2,1000
696,"Mil",5,3000
697,"Mil",1,165
698,"Arachide",1.5,250
698,"Mil",3,2000
699,"Arachide",1,300
699,"Mil",2,700
700,"Mais",2,700
700,"Sorgho",2,600
701,"Arachide",1,300
701,"Coton",1,400
701,"Mais",0.75,480
701,"Riz",0.25,50
701,"Sorgho",1,580
703,"Arachide",1.4,0
704,"Arachide",4,890
704,"Niébé",2,1325
704,"Pastèque",1,2833.75
705,"Arachide",4,300
705,"Mil",2,350
707,"Arachide",1,1100
707,"Sorgho",2,1800
708,"Tomate",0.25,500
709,"Riz",0.25,200
710,"Arachide",1,700
710,"Mais",0.75,570
710,"Sorgho",1,860
711,"Arachide",10,1700
711,"Mil",10,1600
712,"Riz",0.85,200
713,"Arachide",0.5,375
713,"Mais",0.5,400
713,"Riz",0.5,350
714,"Arachide",2,1800
714,"Riz",1,750
715,"Arachide",1,450
715,"Mais",0.25,100
715,"Mil",1,140
716,"Arachide",3,300
716,"Niébé",3,600
717,"Arachide",4,1500
717,"Mil",4,1500
718,"Arachide",1,500
719,"Mil",0.0035,2
720,"Mais",1,200
720,"Mil",1,100
721,"Riz",0.25,150
721,"Taro",0.15,500
722,"Arachide",4,1000
722,"Mais",2,400
722,"Mil",3,300
722,"Sorgho",1,250
723,"Arachide",3,2400
723,"Mais",2,1500
724,"Arachide",1,500
724,"Mil",1,400
724,"Niébé",1,100
725,"Arachide",7,2500
725,"Mil",2,1000
725,"Niébé",5,475
726,"Arachide",1,850
726,"Mais",1.5,900
726,"Riz",0.5,640
727,"Arachide",1.5,600
727,"Mil",2.4,1500
727,"Niébé",0.6,150
728,"Arachide",1,270
728,"Mil",2,700
729,"Arachide",1,200
729,"Mais",1,200
729,"Mil",2,400
730,"Arachide",2,700
730,"Mais",2,1900
730,"Mil",3,1900
731,"Mil",1,450
731,"Sorgho",1,50
732,"Arachide",4,2000
732,"Mais",2,700
732,"Manioc",2,3000
732,"Mil",4,900
733,"Mil",0.0018,1
733,"Riz",10,600
734,"Arachide",2.5,1870
734,"Mais",3,1750
734,"Sorgho",2,1200
735,"Mil",1,350
735,"Niébé",1,40
736,"Arachide",5,800
736,"Mais",2,1000
736,"Mil",3,2000
736,"Pastèque",2,20000
737,"Arachide",10.5,5050
737,"Mil",7,2800
738,"Arachide",0.75,600
738,"Fonio",0.25,150
739,"Arachide",1,900
739,"Mais",1,250
739,"Mil",1,200
740,"Arachide",2,700
740,"Mais",1,200
740,"Mil",2,1000
741,"Arachide",0.5,400
741,"Mil",2.5,800
741,"Niébé",1,450
742,"Mil",1,200
742,"Riz",0.4,170
743,"Arachide",0.9159,105
743,"Mil",0.739,350
743,"Riz",0.43723,250
744,"Mais",1.092,650
744,"Mil",0.6417,200
745,"Arachide",1,520
745,"Mais",1.5,845
745,"Sorgho",0.5,230
746,"Arachide",1,500
746,"Mil",1,400
746,"Niébé",1,700
748,"Arachide",2,400
748,"Riz",2,750
749,"Riz",2,300
750,"Gombo",0.5,110
750,"Mais",0.5,0
750,"Mil",0.5,100
750,"Pastèque",1,4000
750,"Tomate",0.5,720
751,"Arachide",2,1800
751,"Mil",1,678
752,"Arachide",2.5,1500
752,"Mil",3,1100
753,"Arachide",6,4000
753,"Mais",4,1000
753,"Mil",2,2500
754,"Mil",0.2,0
754,"Sorgho",0.8,100
755,"Arachide",3,300
756,"Arachide",1,716
756,"Mais",0.25,200
757,"Arachide",1,500
757,"Mais",2,500
757,"Mil",1,500
757,"Sorgho",1,50
758,"Arachide",3.5,1500
758,"Mil",5.25,2500
759,"Mil",0.7,100
760,"Riz",0.5,400
761,"Arachide",2,1800
762,"Arachide",4.5,4480
762,"Mais",1.75,0
762,"Riz",1,320
763,"Arachide",4,1500
763,"Mais",1,500
763,"Mil",3,900
763,"Sorgho",1,150
764,"Riz",0.25,400
765,"Arachide",10,5500
766,"Arachide",7,3000
766,"Mais",1,600
766,"Mil",3,1200
767,"Arachide",3,1000
767,"Mil",3,2000
767,"Niébé",2,1000
768,"Arachide",1,0
768,"Niébé",1,0
769,"Arachide",3,800
769,"Mil",4,2000
770,"Mais",0.5,500
770,"Riz",1,600
771,"Arachide",3,4200
772,"Mil",1.6228,300
773,"Arachide",3,1300
773,"Mais",1,180
773,"Mil",3,600
774,"Niébé",0.19,100
775,"Arachide",2,350
775,"Mil",1,180
775,"Sorgho",1,200
776,"Arachide",1,2000
776,"Mil",1,1000
777,"Arachide",0.78,420
777,"Riz",0.35,120
778,"Arachide",3,980
778,"Mil",4,900
778,"Niébé",1,500
779,"Mais",0.3958,126
779,"Sorgho",0.5628,24
780,"Arachide",0.5,350
780,"Mil",1,350
780,"Sorgho",2.5,1300
781,"Mais",2,300
781,"Mil",2,900
782,"Arachide",4,1612
782,"Mil",6,0
783,"Arachide",7,5000
783,"Mil",5,2000
784,"Mil",0.0025,1
785,"Arachide",2,1400
785,"Mil",3,2000
785,"Niébé",2,1200
786,"Mais",0.5,70
786,"Mil",2,1000
786,"Niébé",0.5,100
787,"Arachide",3,2100
787,"Mil",3,1500
788,"Mais",2,0
789,"Arachide",1,308
789,"Mil",1,257
789,"Niébé",0.035,5
790,"Arachide",0.5,400
790,"Mais",1,800
791,"Arachide",6,2500
791,"Mais",4,4000
791,"Mil",6,7000
792,"Arachide",0.75,210
792,"Riz",0.25,100
793,"Arachide",4,0
793,"Mais",3,0
793,"Mil",4,0
794,"Mil",4,800
795,"Niébé",0.73,60
796,"Arachide",2,250
796,"Mil",2,350
797,"Niébé",4,600
798,"Arachide",2,300
798,"Mais",1,250
798,"Mil",2,450
799,"Arachide",1.5,2800
799,"Niébé",0.5,50
799,"Riz",1,1000
800,"Arachide",1,900
800,"Mais",1,1100
801,"Arachide",3,1500
801,"Mil",2,96
802,"Arachide",2,600
802,"Mil",2,700
803,"Arachide",2,1600
803,"Mais",1.5,500
803,"Mil",1.5,150
804,"Arachide",3,600
804,"Mil",4,1100
804,"Niébé",2,250
805,"Arachide",1,500
805,"Mais",1,250
805,"Mil",1,500
806,"Arachide",1,150
806,"Mil",2,1000
806,"Sorgho",1,500
807,"Mais",0.75,750
807,"Riz",1,980
808,"Arachide",1.1,150
808,"Mil",1.2,630
809,"Arachide",2,400
809,"Mil",2,200
810,"Mais",2,1800
811,"Arachide",1,1500
811,"Mais",1,200
811,"Mil",1,1200
811,"Sorgho",1,150
812,"Arachide",1,780
812,"Mil",7,1000
813,"Mil",0.75,250
814,"Arachide",0.5,400
814,"Mil",0.4,100
814,"Riz",0.3,150
815,"Arachide",0.2,100
815,"Mil",1.5,1000
815,"Niébé",0.2,100
816,"Mais",2,1300
817,"Arachide",1,900
817,"Mil",1,900
817,"Riz",1,1200
818,"Arachide",0.25,100
818,"Mais",1,275
818,"Mil",1.2,350
819,"Arachide",3,1000
819,"Mais",2,750
819,"Mil",3,600
820,"Riz",0.3,200
821,"Arachide",2.25,120
821,"Mais",0.75,500
821,"Mil",1.25,459
822,"Arachide",1,0
823,"Arachide",0.6493,500
823,"Mais",0.2599,150
823,"Mil",0.3258,600
823,"Niébé",0.0947,50
823,"Sorgho",0.2426,200
823,"Sésame",0.0508,20
824,"Arachide",3,2500
825,"Arachide",3,2000
825,"Mil",2.5,800
826,"Mais",1,200
826,"Mil",2,800
827,"Mil",0.75,310
828,"Arachide",1,325
828,"Bissap",1,200
828,"Mais",1,2000
828,"Mil",1,300
828,"Niébé",1,2000
829,"Arachide",0.5,150
829,"Mil",1.5,200
829,"Sorgho",0.5,400
830,"Arachide",12,2000
830,"Mil",3,1300
830,"Niébé",3,90
831,"Riz",1.5,340
832,"Arachide",4,1400
832,"Mil",2,200
832,"Niébé",2,318
833,"Mil",1.5,1400
833,"Niébé",0.75,400
833,"Riz",1,1100
834,"Arachide",2.5,300
834,"Niébé",1.5,300
835,"Sorgho",2,100
836,"Arachide",0.12,50
836,"Mais",0.16,99
836,"Sorgho",1.18,1000
837,"Mil",1,300
838,"Arachide",4,2000
838,"Mais",1,300
838,"Mil",2,500
838,"Sorgho",2,100
839,"Arachide",5,3000
839,"Mais",3,720
839,"Mil",5,3000
840,"Arachide",0.87,550
840,"Mais",0.5,150
840,"Mil",1.25,459
841,"Sorgho",0.58,350
842,"Arachide",10,2000
842,"Mil",10,1500
843,"Arachide",0.8,650
843,"Mais",1,1700
844,"Riz",1,250
845,"Riz",0.5,3157.8947368421
846,"Arachide",3,2200
846,"Coton",0.5,243.333333333333
846,"Mais",2.75,1380
846,"Sorgho",1.5,660
847,"Arachide",1,400
847,"Mais",0.5,100
847,"Mil",2,800
847,"Sorgho",1.5,200
848,"Arachide",2,1850
848,"Mais",1,550
848,"Mil",1.5,900
849,"Mais",0.5,100
849,"Riz",0.45,200
850,"Riz",0.06958,79.3589681102146
851,"Arachide",1.5,500
851,"Niébé",0.5,50
851,"Riz",1,1000
852,"Arachide",4,500
852,"Mil",6,150
854,"Mil",1,300
854,"Niébé",0.5,250
854,"Sorgho",0.5,150
855,"Riz",0.0832,95
856,"Arachide",1,1000
856,"Mil",2,1000
857,"Arachide",5,400
857,"Mil",3.5,1000
858,"Arachide",7.12,300
858,"Mil",2.5,900
858,"Niébé",0.26,200
858,"Pastèque",0.2,500
859,"Arachide",2.75,1500
859,"Mais",3,1100
859,"Riz",0.5,140
859,"Sorgho",0.75,640
860,"Arachide",2,400
860,"Mil",1,300
860,"Niébé",1,50
861,"Arachide",1,650
861,"Mais",1,350
861,"Mil",1,500
861,"Sorgho",1,500
862,"Mil",1,150
863,"Riz",0.25,400
864,"Arachide",1.3487,550
864,"Mil",0.6857,250
865,"Arachide",4,1000
865,"Mil",4,800
866,"Arachide",3,2400
866,"Mais",4,3240
866,"Mil",5,2000
867,"Arachide",5,7000
867,"Mil",4,3420
868,"Mais",0.75,550
869,"Arachide",1.5,1200
869,"Mil",1.5,1000
870,"Niébé",2,0
871,"Arachide",3,750
871,"Mais",2,400
871,"Sorgho",3,1000
872,"Riz",1,800
873,"Arachide",2,300
873,"Mil",1.5,750
873,"Niébé",1,120
874,"Arachide",0.6115,100
875,"Arachide",2.5,1000
875,"Mais",0.316455696202532,50
875,"Mil",6,1200
876,"Arachide",3,2000
876,"Mais",1.5,800
876,"Mil",2,700
877,"Arachide",3,800
877,"Mais",0.5,100
877,"Mil",6,900
878,"Riz",0.4,1400
879,"Arachide",2,800
879,"Mil",2,1000
879,"Sorgho",1,200
880,"Arachide",4.5,5000
880,"Riz",0.444444444444444,200
881,"Arachide",1,700
881,"Mais",1,500
882,"Mil",4,1900
882,"Sorgho",4,1500
883,"Arachide",0.75,400
883,"Mil",0.5,500
883,"Riz",0.5,350
884,"Mais",4,1580
884,"Mil",2,900
885,"Riz",0.2271,250
886,"Arachide",1.11,1000
886,"Mais",0.73,770
886,"Riz",0.1,0
886,"Sorgho",0.52,240
887,"Arachide",20,6000
888,"Arachide",2,500
888,"Mais",1,150
888,"Mil",2,300
889,"Mil",1.5,1500
890,"Arachide",1.5,300
890,"Mais",1,300
890,"Mil",1.5,500
890,"Niébé",1,150
890,"Sorgho",1,400
891,"Gombo",1,2000
891,"Mil",2,500
892,"Riz",0.0025,2
893,"Arachide",2,800
893,"Mil",1,600
893,"Niébé",1,75
894,"Riz",0.58,2030
895,"Arachide",3.75,500
895,"Mil",1.66,350
895,"Niébé",0.095,19
896,"Arachide",5,4000
896,"Mais",2,3000
897,"Riz",0.5,3157.8947368421
898,"Arachide",2.819,300
898,"Mil",1.7488,883
899,"Arachide",3,750
899,"Mais",3,1500
899,"Riz",2,1000
900,"Arachide",0.5,800
900,"Mais",0.5,600
901,"Mil",0.4,350
901,"Riz",0.4,750
902,"Bissap",1.4245,321.869166666667
902,"Manioc",1.7046,770
902,"Niébé",0.847,1200
903,"Arachide",1.5,1800
903,"Riz",2,3000
904,"Arachide",3,1500
904,"Mil",4,3000
905,"Arachide",1,500
905,"Mil",0.5,370
906,"Mil",3,300
907,"Arachide",1,1035
907,"Mil",2,1440
907,"Niébé",1,540
908,"Arachide",0.5,200
909,"Mil",3,2500
910,"Mil",1,500
910,"Niébé",1,70
911,"Arachide",0.5,300
911,"Mil",1.5,600
911,"Niébé",0.5,15
912,"Arachide",2,3250
912,"Mil",2,500
912,"Riz",1,245
913,"Arachide",10,2300
913,"Mil",13,1900
914,"Mais",2,800
914,"Mil",4,1400
915,"Arachide",1,500
915,"Mil",1,800
915,"Niébé",1,80
916,"Arachide",5,1500
916,"Mil",2,700
916,"Niébé",1,80
917,"Arachide",2,400
917,"Mil",2,500
918,"Arachide",1.5,600
918,"Mil",2.5,1000
919,"Mil",0.9763,500
920,"Arachide",2,400
920,"Mil",2,700
921,"Arachide",1,1500
922,"Arachide",2,200
922,"Mil",2,550
923,"Arachide",0.7457,750
923,"Mais",0.1226,70
923,"Sorgho",0.5301,40
924,"Arachide",5,2000
924,"Mil",3,1000
924,"Niébé",1,200
925,"Arachide",3,1100
925,"Mais",1,1300
925,"Riz",1,1400
926,"Arachide",1,200
926,"Mais",1,250
926,"Mil",1,2000
926,"Sésame",1,155
927,"Arachide",3,750
927,"Mil",0.5,0
927,"Niébé",0.5,200
928,"Arachide",1,300
928,"Mil",1,200
929,"Arachide",2,3000
929,"Mais",1,300
929,"Mil",1,1000
930,"Arachide",13,3000
930,"Mil",10,2300
930,"Sorgho",3,200
931,"Bissap",0.006,1.5
932,"Arachide",2,500
932,"Mais",4,100
932,"Sorgho",2,960
933,"Arachide",1,300
933,"Mil",2,350
934,"Mais",0.5,266.666666666667
934,"Riz",0.5,400
935,"Arachide",1,900
935,"Mil",2,1500
935,"Pastèque",3,22000.5
936,"Arachide",4,1000
936,"Mais",1,500
936,"Mil",2,1000
937,"Arachide",1,750
937,"Mais",2,1500
937,"Sorgho",1,850
938,"Niébé",0.2,30
939,"Arachide",2,500
939,"Mil",3,600
940,"Arachide",1,400
940,"Mil",1,600
941,"Arachide",3,3800
941,"Mais",2,2800
941,"Mil",3,2100
942,"Riz",0.075,143
942,"Sorgho",0.2668,150
943,"Arachide",0.5,150
943,"Niébé",1.5,100
944,"Arachide",2,1000
944,"Coton",0.5,220
944,"Mais",1,200
